ref,title,author,date,canon_degree,word_count,book_count,part_count,chapter_count,paragraph_count,sentence_count,verb_count,titled_book_count,titled_part_count,titled_chapter_count
1986_Tournier-Michel_Petites-proses.xml,Petites proses    ,"Tournier, Michel",1986,empty,52843,0,0,69,679,2237,3883,0,0,69
1939_Leiris-Michel_L-Âge-d-homme.xml,L'Âge d'homme    ,"Leiris, Michel",1939,empty,64141,0,0,41,524,1205,4933,0,0,40
1983_Echenoz-Jean_Cherokee.xml,Cherokee    ,"Échenoz, Jean",1983,empty,68381,0,0,32,1391,3467,7073,0,0,0
2013_Noussanne-Henri-de_Jasmin-Robba-suivi-de--Pierrefonds-dans-l-histoire.xml,"Jasmin Robba, suivi de : Pierrefonds dans l'histoire    ","Noussanne, Henri de",2013,empty,64232,0,0,28,319,3344,6023,0,0,11
1882_Toudouze-Gustave_Gustave-Toudouze-La-Seductrice-roman-parisien-(1882).xml,"Gustave Toudouze. La Séductrice, roman parisien (1882)    ","Toudouze, Gustave",1882,empty,53323,0,0,14,1223,1577,5691,0,0,14
1920_Leroux-Gaston_Rouletabille-chez-Krupp.xml,Rouletabille chez Krupp    ,"Leroux, Gaston",1920,empty,61539,0,0,23,1623,1430,5972,0,0,23
1980_A.D.G._Pour-venger-Pepere.xml,Pour venger Pépère    ,A.D.G,1980,empty,49827,0,0,20,1387,2283,4663,0,0,4
1911_Larbaud-Valery_Fermina-Marquez.xml,Fermina Marquez    ,"Larbaud, Valery",1911,empty,37145,0,0,20,447,1280,3248,0,0,20
1870_Houssaye-Arsene_Arsene-Houssaye-Les-Courtisanes-du-monde-(1870).xml,Arsène Houssaye. Les Courtisanes du monde... (1870)    ,"Houssaye, Arsène",1870,empty,66341,4,0,49,2098,3181,6317,4,0,49
1997_Grange-Jean-Christophe_Les-rivieres-pourpres.xml,Les rivières pourpres    ,"Grangé, Jean-Christophe",1998,empty,120471,0,0,60,4214,9428,11173,0,0,0
2014_Bouraoui-Nina_Standard.xml,Standard    ,"Bouraoui, Nina",2014,empty,82897,0,0,12,588,2010,7782,0,0,12
1871_Dumas-Alexandre-Pere_La-fille-du-marquis-II.xml,La fille du marquis II    ,"Dumas, Alexandre Père",1871,empty,72695,0,0,10,2464,2772,7229,0,0,10
1931_Simenon-Georges_Le-pendu-de-Saint-Pholien.xml,Le pendu de Saint-Pholien    ,"Simenon, Georges",1931,empty,40587,0,0,11,1487,1201,3822,0,0,11
2012_Rolin-Olivier_Circus-2-Romans-recits-articles-(1999-2011).xml,"Circus 2: Romans, récits, articles (1999-2011)    ","Rolin, Olivier",2012,empty,4941,1,0,2,64,189,306,1,0,2
1882_Guy-de-Maupassant_Mademoiselle-Fifi.xml,Mademoiselle Fifi,"Maupassant, Guy de",1882,empty,42304,0,0,0,1085,1744,4555,0,0,0
1887_Adam-Paul_La-glebe.xml,La glèbe    ,"Adam, Paul",1886,empty,9963,0,0,11,261,589,989,0,0,11
1882_Cadol-Edouard_Son-Excellence-Satinette-(affaires-etrangeres)-par-Edouard-Cadol-(1882).xml,"Son Excellence Satinette (affaires étrangères), par Édouard Cadol (1882)    ","Cadol, Édouard",1882,empty,99781,0,0,12,2798,4355,9852,0,0,12
1881_Flaubert-Gustave_Bouvard-et-Pecuchet.xml,Bouvard et Pécuchet. Œuvre Posthume,,1881,empty,106846,0,0,11,3356,5070,10944,0,0,0
1974_Sagan-Françoise_Des-yeux-de-soie.xml,Des yeux de soie    ,"Sagan, Françoise",1974,empty,44853,0,1,19,648,1809,4235,0,1,19
1873_Rousset-Alexis_Derailles-et-declasses-par-Alexis-Rousset-Paris-et-la-province-[Nouvelle-edition]-Lyon-V-Giraud-impr-1873-Tome-2-([s.d.]).xml,"Déraillés et déclassés , par Alexis Rousset... Paris et la province. [Nouvelle édition] _ Lyon, V. Giraud, impr., 1873 - Tome 2 ([s.d.])    ","Rousset, Alexis",1873,empty,93476,8,0,110,2293,3888,8534,8,0,110
1878_Greville-Henry_Les-epreuves-de-Raissa.xml,Les épreuves de Raïssa    ,"Gréville, Henry",1878,empty,83805,0,0,46,2536,3138,8703,0,0,46
1879_Merouvel-Charles_La-Vertu-de-l-abbe-Mirande-moeurs-parisiennes-par-Charles-Merouvel-(C-Chartier)-(1879).xml,"La Vertu de l'abbé Mirande, moeurs parisiennes, par Charles Mérouvel (C. Chartier) (1879)    ","Mérouvel, Charles",1879,empty,98579,0,0,46,3120,4133,8886,0,0,46
1967_San-Antonio_Viva-Bertaga.xml,Viva Bertaga    ,San-Antonio,1967,empty,63261,0,0,1,2339,3406,6125,0,0,1
1954_Simenon-Georges_Maigret-et-le-corps-sans-tete.xml,Maigret et le corps sans tête    ,"Simenon, Georges",1954,empty,49992,0,0,8,2386,2638,4663,0,0,8
1973_San-Antonio_Les-predictions-de-Nostraberus.xml,Les prédictions de Nostrabérus    ,San-Antonio,1973,empty,59725,0,0,1,1960,2267,5879,0,0,1
1973_Barjavel-Rene_Le-Grand-Secret.xml,Le Grand Secret    ,"Barjavel, René",1973,empty,94204,0,0,3,1443,3993,8980,0,0,0
1882_Montesquiou-Fezensac-Robert-de_La-petite-mademoiselle.xml,La petite mademoiselle    ,"Montesquiou-Fézensac, Robert de",1882,empty,49868,0,0,73,119,1872,4057,0,0,41
1893_Allais-Alphonse_Le-parapluie-de-l-escouade.xml,Le parapluie de l'escouade    ,"Allais, Alphonse",1893,empty,29990,0,0,39,1455,1424,2501,0,0,39
1921_Pagnol-Marcel_La-Petite-Fille-aux-yeux-sombres-suivi-de-Les-secrets-de-Dieu.xml,La Petite Fille aux yeux sombres suivi de Les secrets de Dieu    ,"Pagnol, Marcel",1921,empty,42325,0,0,3,1202,1789,4287,0,0,3
1889_Lemonnier-Camille_Ceux-de-la-glebe.xml,Ceux de la glèbe    ,"Lemonnier, Camille",1889,empty,46666,0,7,0,548,1303,3979,0,7,0
1886_Daudet-Alphonse_La-Belle-Nivernaise.xml,La Belle-Nivernaise    ,"Daudet, Alphonse",1886,empty,28732,0,2,10,1172,1244,2752,0,2,10
1843_Sue-Eugene_Les-Mystere-de-Paris-Tome-I.xml,Les Mystère de Paris - Tome I    ,"Sue, Eugène",1843,empty,134966,1,2,43,3844,4069,12788,1,2,43
1865_Ponson-du-Terrail-Pierre_Le-Chambrion.xml,Le Chambrion    ,"Ponson du Terrail, Pierre",1865,empty,45493,0,0,16,2355,1996,5016,0,0,14
1975_San-Antonio_Sucette-boulevard.xml,Sucette boulevard    ,San-Antonio,1975,empty,65245,0,0,1,2470,2224,5997,0,0,1
1824_Mazier-du-Heaume-Hippolyte_Voyage-d-un-jeune-grec-a-Paris-Volume-2.xml,Voyage d'un jeune grec à Paris. Volume 2    ,"Mazier du Heaume, Hippolyte",1824,empty,26817,0,0,8,303,766,1883,0,0,8
1967_Simenon-Georges_Maigret-hesite.xml,Maigret hésite    ,"Simenon, Georges",1967,empty,46849,0,0,8,2446,1467,4677,0,0,8
1885_Greville-Henry_Les-Ormes.xml,Les Ormes    ,"Gréville, Henry",1885,empty,62595,0,0,25,1038,1825,6423,0,0,25
1960_Kessel-Joseph_Les-Mains-du-miracle.xml,Les Mains du miracle    ,"Kessel, Joseph",1960,empty,97856,0,0,14,2701,5062,9194,0,0,14
1848_Sue-Eugene_Le-morne-au-diable.xml,Le morne au diable    ,"Sue, Eugène",1848,empty,121641,0,0,48,3215,5956,11530,0,0,48
2013_Gouraud-Julie_Aller-et-retour.xml,Aller et retour    ,"Gouraud, Julie",2013,empty,42956,0,0,13,14,1533,4406,0,0,13
1897_France-Anatole_Le-mannequin-d-osier.xml,Le mannequin d'osier    ,"France, Anatole",1897,empty,60643,0,0,21,1379,1950,4825,0,0,20
1816_Bournon-Malarme-Charlotte-de_Lancelot-Montagu-ou-le-Resultat-des-bonnes-fortunes-par-Mme-la-Cesse-de-Malarme-nee-de-Bournon-Tome-2-(1816).xml,"Lancelot Montagu, ou le Résultat des bonnes fortunes, par Mme la Cesse de Malarme, née de Bournon,... - Tome 2 (1816)    ","Bournon-Malarme, Charlotte de",1816,empty,41530,0,0,15,280,1314,4083,0,0,15
2013_L-Epine-Ernest_La-vie-a-grand-orchestre--charivari-parisien.xml,La vie à grand orchestre : charivari parisien    ,"L'Épine, Ernest",2013,empty,94561,0,0,29,3277,6826,8630,0,0,29
1973_Ionesco-Eugene_Le-solitaire.xml,Le solitaire    ,"Ionesco, Eugene",1973,empty,54789,0,0,1,466,3361,5057,0,0,1
1971_San-Antonio_Appelez-moi-cherie.xml,Appelez moi chérie    ,San-Antonio,1971,empty,71593,0,0,1,2493,3151,6760,0,0,1
2013_Inconnu_La-bonne-mere.xml,La bonne mère    ,Inconnu,2013,empty,35659,0,0,15,19,1246,3636,0,0,15
1884_Silvestre-Armand_Armand-Silvestre-En-pleine-fantaisie-(1884).xml,Armand Silvestre. En pleine fantaisie... (1884)    ,"Silvestre, Armand",1884,empty,49117,0,2,37,354,1529,3773,0,2,36
2013_Karr-Alphonse-Dumas-Alexandre_Le-Nouveau-magasin-des-enfants.xml,Le Nouveau magasin des enfants    ,"Karr, Alphonse ; Dumas, Alexandre",2013,empty,55657,0,1,15,511,1424,5246,0,1,15
1885_Greville-Henry_Clairefontaine.xml,Clairefontaine    ,"Gréville, Henry",1885,empty,96853,0,0,39,2660,3353,10150,0,0,39
2013_Vesco-Marie-Delorme-Mme-Leon_Les-Filles-du-clown-(Rita).xml,Les Filles du clown (Rita)    ,"Vesco, Marie Delorme, Mme Léon",2013,empty,54830,0,0,22,75,1816,5240,0,0,5
2005_Lemaitre-Pierre_Travail-Soigne.xml,Travail Soigné    ,"Lemaître, Pierre",2005,empty,117969,0,2,124,3486,8188,10912,0,2,18
1852_Ponson-du-Terrail-Pierre_La-Baronne-trepassee.xml,La Baronne trépassée    ,"Ponson du Terrail, Pierre",1852,empty,77440,0,3,51,3354,2837,7916,0,3,46
1884_Huysmans-Joris-Karl_a-rebours.xml,À rebours    ,"Huysmans, Joris Karl",1883,empty,77175,0,0,16,931,1308,6118,0,0,16
1897_Gide-Andre_Les-nourritures-terrestres.xml,Les nourritures terrestres    ,"Gide, André",1897,empty,34017,8,0,12,1198,1212,3158,8,0,2
1959_San-Antonio_San-Antonio-renvoie-la-balle.xml,San-Antonio renvoie la balle    ,San-Antonio,1959,empty,41961,0,0,1,1980,2270,3891,0,0,1
1919_Proust-Marcel_a-la-recherche-du-temps-perdu-V.xml,À la recherche du temps perdu V    ,"Proust, Marcel",1919,empty,86043,0,0,1,242,1937,7454,0,0,1
1953_de-La-Varende-Jean_L-Homme-aux-gants-de-toile.xml,L'Homme aux gants de toile    ,"de La Varende, Jean",1953,empty,125333,0,4,31,2308,4953,12916,0,4,31
1881_Nervo-Robert-de-(Baron)_Bon-de-Nervo-Les-Memoires-de-mon-coupe-(1881).xml,Bon de Nervo. Les Mémoires de mon coupé (1881)    ,"Nervo, Robert de (Baron)",1881,empty,33643,0,0,16,789,882,2444,0,0,16
1881_Berthet-Elie_Le-Charlatan-par-Elie-Berthet-(1881).xml,"Le Charlatan, par Élie Berthet (1881)    ","Berthet, Élie",1881,empty,93032,0,0,30,2467,3840,10056,0,0,30
1882_Greville-Henry_Ariadne.xml,Ariadne    ,"Gréville, Henry",1882,empty,58509,0,0,31,1622,1991,6045,0,0,31
1891_Loti-Pierre_Le-livre-de-la-pitie-et-de-la-mort.xml,Le livre de la pitié et de la mort    ,"Loti, Pierre",1891,empty,44045,0,0,11,577,828,3480,0,0,11
1942_Simenon-Georges_Menaces-de-mort.xml,Menaces de mort    ,"Simenon, Georges",1942,empty,11800,0,0,4,537,391,1162,0,0,4
2005_Houellebecq-Michel_La-possibilite-d-une-ile.xml,La possibilité d'une île    ,"Houellebecq, Michel",2004,empty,136762,0,3,58,899,3684,11402,0,3,56
1921_Morand-Paul_Tendres-stocks.xml,Tendres stocks    ,"Morand, Paul",1921,empty,48172,0,0,6,958,1727,4108,0,0,6
1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien-par-Mlle-Eudoxie-Dupuis-(1878).xml,"Cyprienne et Cyprien, par Mlle Eudoxie Dupuis (1878)    ","Dupuis, Eudoxie",1878,empty,102998,0,0,56,1340,3645,10480,0,0,56
2013_Viel-Tanguy_La-Disparition-de-Jim-Sullivan.xml,La Disparition de Jim Sullivan    ,"Viel, Tanguy",2013,empty,34120,0,4,24,336,673,2741,0,4,24
1847_Sand-George_Simon.xml,Simon,,1847,empty,63719,0,0,18,747,2068,6155,0,0,4
1950_Hemon-Louis_Monsieur-Ripois-et-la-Nemesis.xml,Monsieur Ripois et la Némésis    ,"Hémon, Louis",1950,empty,89473,0,0,29,1667,2571,9081,0,0,29
1953_San-Antonio_Deuil-express.xml,Deuil express    ,San-Antonio,1953,empty,42928,0,0,1,2314,2017,4201,0,0,1
1931_Sade-Marquis-de_Les-120-journees-de-Sodome.xml,Les 120 journées de Sodome    ,"Sade, Marquis de",1931,empty,180220,0,4,35,318,5429,18371,0,4,35
1906_Gide-Andre_Amyntas.xml,Amyntas    ,"Gide, André",1906,empty,33504,0,0,29,704,1425,3115,0,0,10
1986_Kristof-Agota_Le-Grand-Cahier.xml,Le Grand Cahier    ,"Kristof, Agota",1986,empty,37844,0,0,63,2177,2881,4388,0,0,63
1862_Gaboriau-Emile_Mariages-d-aventure.xml,Mariages d'aventure    ,"Gaboriau, Émile",1862,empty,58635,0,0,25,1457,2993,5756,0,0,5
1890_Verlaine-Paul_Mes-hopitaux.xml,Mes hôpitaux    ,"Verlaine, Paul",1890,empty,15023,0,2,12,224,329,871,0,2,12
1851_Sue-Eugene_Les-Mysteres-du-peuple-Tome-VI.xml,Les Mystères du peuple - Tome VI    ,"Sue, Eugène",1851,empty,73680,0,0,6,1006,1260,6659,0,0,6
1995_Echenoz-Jean_Les-Grandes-Blondes.xml,Les Grandes Blondes    ,"Échenoz, Jean",1994,empty,62149,0,0,28,900,2946,6104,0,0,0
2013_Musso-Guillaume_Demain.xml,Demain    ,"Musso, Guillaume",2013,empty,99280,0,6,36,45,5284,9958,0,6,36
1996_Despentes-Virginie_Les-Chiennes-savantes.xml,Les Chiennes savantes    ,"Despentes, Virginie",1996,empty,67227,0,1,60,2187,3352,6480,0,1,60
1795_Diderot-Denis_La-religieuse.xml,La religieuse    ,"Diderot, Denis",1795,empty,74588,0,0,2,1188,2968,8299,0,0,2
1880_Houssaye-Arsene_Les-grandes-dames.xml,Les grandes dames    ,"Houssaye, Arsène",1880,empty,125942,4,0,89,1878,5516,12257,4,0,35
1989_Perec-Georges_L-Infra-ordinaire.xml,L'Infra-ordinaire    ,"Perec, Georges",1989,empty,20388,0,0,8,73,1338,1032,0,0,8
1976_Sarraute-Nathalie_disent-les-imbeciles.xml,"""disent les imbéciles""    ","Sarraute, Nathalie",1975,empty,39584,0,0,0,272,2816,4053,0,0,0
1882_Delpit-Albert_La-Marquise-par-Albert-Delpit-(1882).xml,"La Marquise, par Albert Delpit (1882)    ","Delpit, Albert",1882,empty,84408,0,0,16,1310,4020,8916,0,0,16
1888_Viollet-le-Duc-Eugene-Emmanuel_La-cite-de-Carcassonne.xml,La cité de Carcassonne    ,"Viollet-le-Duc, Eugène-Emmanuel",1888,empty,26735,0,0,35,214,802,1564,0,0,33
1916_Hemon-Louis_Maria-Chapdelaine.xml,Maria Chapdelaine    ,"Hémon, Louis",1916,empty,53831,0,0,16,1061,1586,4976,0,0,16
1880_Debans-Camille_La-Peau-du-mort-par-Camille-Debans-(1880).xml,"La Peau du mort, par Camille Debans (1880)    ","Debans, Camille",1880,empty,124342,0,0,30,5038,6258,13756,0,0,30
1982_Chessex-Jacques_Judas-le-transparent.xml,Judas le transparent    ,"Chessex, Jacques",1982,empty,54410,0,0,4,514,3216,4522,0,0,4
2013_Witt-Henriette-de_Scenes-historiques-(2eme-serie).xml,Scènes historiques (2ème série)    ,"Witt, Henriette de",2013,empty,76317,0,0,9,303,2576,7345,0,0,6
2012_Kerangal-Maylis-de_Tangente-vers-l-est.xml,Tangente vers l'est    ,"Kerangal, Maylis de",2012,empty,25333,0,0,4,133,462,2423,0,0,4
1924_Leroux-Gaston_La-machine-a-assassiner.xml,La machine à assassiner    ,"Leroux, Gaston",1924,empty,72698,0,0,25,1824,1158,6634,0,0,25
1847_Sue-Eugene_Martin-l-enfant-trouve-Tome-II.xml,"Martin, l'enfant trouvé - Tome II    ","Sue, Eugène",1847,empty,113708,0,0,34,2931,2392,11718,0,0,34
1888_Coppee-François_Henriette.xml,Henriette    ,"Coppée, François",1889,empty,25879,0,0,14,371,870,2168,0,0,14
1878_Sauniere-Paul_Le-Capitaine-Belle-Humeur-par-Paul-Sauniere-(1878).xml,"Le Capitaine Belle-Humeur, par Paul Saunière (1878)    ","Saunière, Paul",1878,empty,83165,0,3,49,2773,3879,9250,0,3,49
1876_Montepin-Xavier-de_Le-Ventriloque-L-assassin-de-Mariette.xml,Le Ventriloque. L'assassin de Mariette    ,"Montépin, Xavier de",2013,empty,65113,0,1,35,38,3430,6454,0,1,16
1797_Ducray-Duminil_Victor-ou-L-enfant-de-la-foret.xml,"Victor, ou L'enfant de la forêt    ",Ducray-Duminil,1797,empty,169254,0,0,71,1048,5441,17253,0,0,62
1876_Sarcey-Francisque_Etienne-Moret.xml,Étienne Moret    ,"Sarcey, Francisque",2013,empty,49030,0,0,4,65,1936,4724,0,0,4
2013_Blandy-Stella_Revanche-de-femme.xml,Revanche de femme    ,"Blandy, Stella",2013,empty,63426,0,0,1,685,2054,6080,0,0,1
1850_Lamartine-Alphonse-de_Genevieve--histoire-d-une-servante.xml,Geneviève : histoire d'une servante    ,"Lamartine, Alphonse de",1850,empty,97478,0,0,206,1107,2647,9111,0,0,175
1843_Dumas-Alexandre_Georges.xml,Georges,,1843,empty,142804,0,0,30,2747,3773,13369,0,0,30
1919_Bourget-Paul_Laurence-Albani.xml,Laurence Albani    ,"Bourget, Paul",1919,empty,53376,0,0,10,698,2177,4686,0,0,10
1891_Feuillet-Octave_Julia-de-Trecoeur.xml,Julia de Trecoeur    ,"Feuillet, Octave",1891,empty,27299,0,0,7,606,895,2652,0,0,7
1957_Blanchot-Maurice_Le-Dernier-Homme.xml,Le Dernier Homme    ,"Blanchot, Maurice",1957,empty,34690,0,0,2,166,1045,3248,0,0,0
1864_Verne-Jules_Le-comte-de-Chanteleine.xml,Le comte de Chanteleine ,,1864,empty,980323,0,0,322,22529,35988,86452,0,0,233
1982_A.D.G._On-n-est-pas-des-chiens.xml,On n'est pas des chiens    ,A.D.G.,1982,empty,42292,0,0,19,1085,1382,4066,0,0,5
1876_Parseval-Deschenes-Gustave-Louis-Ferdinand_Journal-d-une-desoeuvree-par-G-de-Parseval-Deschenes-(1876).xml,"Journal d'une désoeuvrée, par G. de Parseval-Deschênes (1876)    ","Parseval-Deschênes, Gustave-Louis-Ferdinand",1876,empty,84281,0,0,5,906,3567,7549,0,0,5
1878_Cornely-Jules_L-Oeil-du-diable-par-J-Cornely-(1878).xml,"L'Oeil du diable, par J. Cornély (1878)    ","Cornély, Jules",1878,empty,137963,0,4,35,3663,6226,14749,0,4,35
2013_Renard-Jules_Coquecigrues.xml,Coquecigrues    ,"Renard, Jules",2013,empty,39041,0,1,49,1578,2690,4220,0,1,49
1884_Bourges-Elemir_Le-Crepuscule-des-Dieux.xml,Le Crépuscule des Dieux    ,"Bourges, Elémir",1884,empty,74813,0,0,11,828,2109,6551,0,0,2
1867_Gaboriau-Emile_Le-dossier-113.xml,Le dossier 113    ,"Gaboriau, Émile",1867,empty,162499,0,0,25,5543,6812,16628,0,0,25
1973_A.D.G._Berry-Story.xml,Berry Story    ,A.D.G.,1973,empty,52662,0,0,18,1370,1235,4641,0,0,4
2013_Valter-Adolphine-De-Jonge-Mme_Les-Confessions-de-la-comtesse-d-Aquilar-etude-historique.xml,"Les Confessions de la comtesse d'Aquilar, étude historique    ","Valter, Adolphine De Jonge, Mme",2013,empty,53004,0,0,58,647,1675,5499,0,0,58
1861_Gondrecourt-Aristide-de_Le-Pays-de-la-peur-(tome-3).xml,Le Pays de la peur (tome 3)    ,"Gondrecourt, Aristide de",1861,empty,40273,0,0,12,64,1426,3697,0,0,2
1929_Saint-Exupery-Antoine-de_Courrier-Sud.xml,Courrier Sud    ,"Saint-Exupéry, Antoine de",1929,empty,29870,0,3,26,880,1938,2933,0,3,3
1927_Gide-Andre_Les-Faux-monnayeurs.xml,Les Faux-monnayeurs    ,"Gide, André",1927,empty,134105,0,3,43,2732,6201,15760,0,3,8
1873_Daudet-Alphonse_Fromont-jeune-et-Risler-aine.xml,Fromont jeune et Risler aîné    ,"Daudet, Alphonse",1873,empty,107246,0,4,24,1816,3686,9687,0,4,24
1848_Dumas-Alexandre_La-dame-aux-camelias.xml,La dame aux camélias    ,"Dumas, Alexandre (fils)",1848,empty,77036,0,0,27,2557,3125,8571,0,0,27
1863_Chevalier-H-Emile_Poignet-d-acier-ou-Les-Chippiouais.xml,Poignet-d'acier ou Les Chippiouais    ,"Chevalier, H.-Émile",1863,empty,55468,0,0,23,2440,2500,5589,0,0,23
1832_Desprez-Ernest_Un-enfant-tome-1.xml,"Un enfant, tome 1    ","Desprez, Ernest",1832,empty,28138,0,0,11,596,1136,2613,0,0,11
1848_Musset-Paul-de_La-Chevre-Jaune.xml,La Chèvre Jaune    ,"Musset, Paul de",1848,empty,41866,0,0,19,651,1619,4138,0,0,19
1843_Dumas-Alexandre-Pere_Amaury.xml,Amaury    ,"Dumas, Alexandre Père",1843,empty,112666,0,0,56,3238,4133,11291,0,0,56
1865_Ponson-du-Terrail-Pierre_La-Resurrection-de-Rocambole-Tome-I-Le-Bagne-de-Toulon-Antoinette.xml,La Résurrection de Rocambole - Tome I - Le Bagne de Toulon - Antoinette    ,"Ponson du Terrail, Pierre",1865,empty,90594,0,2,54,3800,4366,9393,0,2,54
1904_Le-Rouge-Gustave_L-Esclave-amoureuse.xml,L'Esclave amoureuse    ,"Le Rouge, Gustave",1904,empty,27598,0,0,6,821,1131,2500,0,0,6
1882_ Verne-Jules_Le-rayon-vert.xml,Le rayon vert,,1882,empty,58780,0,0,23,1369,1826,4990,0,0,23
1859_Strub-Florence_L-Ermite-de-Vallombreuse-suivi-de-Madeleine.xml,"L'Ermite de Vallombreuse, suivi de Madeleine    ","Strub, Florence",1859,empty,36467,0,0,35,602,853,4221,0,0,9
1856_Feval-Paul-(pere)_La-Louve-Tome-II-Valentine-de-Rohan.xml,La Louve - Tome II - Valentine de Rohan    ,"Féval, Paul (père)",1856,empty,73903,0,3,30,2324,3121,7116,0,3,30
1731_Prevost-Abbe_Manon-Lescaut.xml,Manon Lescaut    ,"Prévost, Abbé",1731,empty,70270,0,2,1,243,2559,7528,0,2,1
1997_Vargas-Fred_Sans-feu-ni-lieu.xml,Sans feu ni lieu    ,"Vargas, Fred",1997,empty,81865,0,0,44,2964,5387,8426,0,0,0
1878_Zola-Emile_Une-page-d-amour.xml,Une page d'amour,"Zola, Jules",1878,empty,127561,0,0,30,2410,6205,14421,0,0,0
1886_Boisgobey-Fortune-du_La-Bande-rouge-Tome-I.xml,La Bande rouge - Tome I    ,"Boisgobey, Fortuné du",1886,empty,123918,0,1,11,4946,4933,13610,0,1,1
1787_Bernardin-de-Saint-Pierre-Jacques-Henri_Paul-et-Virginie.xml,Paul et Virginie    ,"Bernardin de Saint Pierre, Jacques Henri",1787,empty,71075,0,0,2,480,2284,5797,0,0,2
1997_Forest-Philippe_L-Enfant-eternel.xml,L'Enfant éternel    ,"Forest, Philippe",1997,empty,110658,0,9,75,1200,6267,10024,0,9,75
1918_Rosny-aine-J-H_Le-Felin-geant.xml,Le Félin géant    ,"Rosny aîné, J-H",1918,empty,53484,0,5,16,1051,2673,5846,0,5,16
1946_Bernanos-Georges_Monsieur-Ouine.xml,Monsieur Ouine    ,"Bernanos, Georges",1946,empty,172,0,0,2,18,4,8,0,0,1
1834_Dumas-Alexandre-Pere_Un-coup-de-feu-et-autres-nouvelles.xml,Un coup de feu et autres nouvelles    ,"Dumas, Alexandre Père",1834,empty,33169,0,5,12,1213,1322,3399,0,5,12
1872_Sand-George_Francia.xml,Francia,,,empty,46707,0,0,3,897,1793,5160,0,0,0
1819_Barthelemy-Hadot-Marie-Adelaide_Laurence-de-Sully-ou-L-ermitage-en-Suisse-par-Mme-Barthelemy-Hadot-(1819).xml,"Laurence de Sully, ou L'ermitage en Suisse , par Mme Barthélemy-Hadot (1819)    ","Barthélemy-Hadot, Marie-Adélaïde",1819,empty,55929,0,0,11,581,1746,6081,0,0,11
1837_Sand-George_Les-maitres-mosaistes.xml,Les maîtres mosaïstes,,1837,empty,50874,0,0,25,639,1512,4703,0,0,25
1879_Chavette-Eugene_Nous-marions-Virginie.xml,Nous marions Virginie    ,"Chavette, Eugène",1879,empty,78913,0,0,28,2590,3397,8079,0,0,5
1995_Ferney-Alice_L-elegance-des-veuves.xml,L'élégance des veuves    ,"Ferney, Alice",1995,empty,32370,0,0,8,13,1637,3478,0,0,8
2013_Iacub-Marcela_Belle-et-bete.xml,Belle et bête    ,"Iacub, Marcela",2013,empty,27465,0,0,1,282,1336,2462,0,0,1
2014_Saussure-Horace-Benedict-de_L-Ascension-du-Mont-Blanc.xml,L'Ascension du Mont-Blanc    ,"Saussure, Horace-Bénédict de",2014,empty,40910,0,0,16,26,925,3357,0,0,16
1882_Hervilly-Ernest-d-_Ernest-d-Hervilly-Parisienneries-(1882).xml,Ernest d'Hervilly. Parisienneries (1882)    ,"Hervilly, Ernest d'",1882,empty,76295,0,0,41,2067,3301,6206,0,0,41
1941_Simenon-Georges_Les-caves-du-Majestic.xml,Les caves du Majestic    ,"Simenon, Georges",1941,empty,46524,0,0,11,1679,1367,4589,0,0,11
2004_Nothomb-Amelie_Acide-sulfurique.xml,Acide sulfurique    ,"Nothomb, Amélie",2004,empty,29411,0,5,0,1422,960,3368,0,5,0
1874_Achard-Amedee_Envers-et-contre-tous.xml,Envers et contre tous    ,"Achard, Amédée",1874,empty,105732,0,0,33,3505,4272,11152,0,0,33
2013_Dhanys-Marcel_Mesalliance--le-Marquis-de-Grignan-et-Marguerite-de-Saint-Amant.xml,Mésalliance : le Marquis de Grignan et Marguerite de Saint-Amant    ,"Dhanys, Marcel",2013,empty,45905,0,0,51,53,1481,3848,0,0,37
2003_Modiano-Patrick_Accident-nocturne.xml,Accident nocturne    ,"Modiano, Patrick",2003,empty,37246,0,0,4,353,1971,2841,0,0,4
1862_About-Edmond_L-homme-a-l-oreille-cassee.xml,L'homme à l'oreille cassée    ,"About, Edmond",1861,empty,65634,0,0,20,1246,2371,5970,0,0,20
1863_Segur-comtesse-de_Les-deux-nigauds.xml,Les deux nigauds    ,"Ségur, comtesse de",1863,empty,55574,0,0,25,1517,2674,6416,0,0,7
2015_Germain-Sylvie_a-la-table-des-hommes.xml,À la table des hommes    ,"Germain, Sylvie",2015,empty,60809,0,4,40,235,2004,5366,0,0,40
1870_Marmette-Joseph_Francois-De-Bienville--Scenes-de-la-Vie-Canadienne-au-XVII-siecle.xml,Francois De Bienville : Scènes de la Vie Canadienne au XVII siècle    ,"Marmette, Joseph",1870,empty,74024,0,0,49,1734,2685,7314,0,0,48
1887_Rachilde_La-Marquise-de-Sade.xml,La Marquise de Sade    ,Rachilde,1887,empty,88583,0,0,12,1747,3778,9252,0,0,1
1957_Vailland-Roger_La-Loi.xml,La Loi    ,"Vailland, Roger",1957,empty,98210,0,0,0,2625,4871,9330,0,0,0
1862_Villiers-de-l-Isle-Adam-Auguste_Isis.xml,Isis    ,"Villiers de l'Isle-Adam, Auguste",1862,empty,36524,0,0,15,525,1274,3084,0,0,15
